Video_ID,Raw_Title,Clean_Title,Uploader,Lyric
xjqxc5-euP8,SOOBIN HOÀNG SƠN - XIN ĐỪNG LẶNG IM | Lyrics Video,Xin Đừng Lặng Im,MUSO • Cảm xúc âm nhạc,"4 Contributors
Xin Đừng Lặng Im Lyrics
Anh vẫn nhớ phút ấy khi anh rời xa
Người chẳng nói một lời chỉ đứng yên vậy thôi
Em đã cất giấu hết bao nhiêu buồn đau
Còn kí ức ngọt ngào anh mang theo dù ở đâu
Làm gì để trở về?
Người đừng lặng im đến thế
Vì lặng im sẽ giết chết con tim
Dù yêu thương chẳng còn
Anh vẫn xin em nói một lời
Ngoài kia bao la thế giới
Nhưng trong anh thế giới chỉ là em thôi
Mình xa nhau thật rồi
Nhưng anh vẫn chờ đợi
Đã có lúc cố gắng để hiểu được em
Rồi cứ thế mỏi mệt chỉ biết bên cạnh em
Đây có lẽ chẳng phải yêu thương trọn vẹn
Người tìm nơi bắt đầu, người bỏ đi ở phía sau
Với tất cả nỗi sầu
Anh chẳng biết được là khi tất cả đã qua
Em đã nghĩ điều gì, ngày anh cất bước đi
Thà một lời rồi cùng buồn đau
Còn hơn riêng em cố giấu

Anh chẳng biết được là xa nhau hay bước tiếp
Êm đềm hay muộn phiền cho nhau hai lối riêng
Một lần để mai sau chẳng hề hối tiếc"
6-wkFxcUYeA,MONSTAR - NẾU MAI CHIA TAY (ft. AMEE) | Official Music Video,NẾU MAI CHIA TAY,ST.319 Entertainment,"3 Contributors
Nếu Mai Chia Tay Lyrics
Baby, em có sợ anh rời xa
Bỏ hết tình yêu ngày qua
Em có sợ khi lời buông bàn tay một mai anh nói ra
Em có sợ những ngày mưa
Thiếu vắng người yêu ngày xưa
Cảm giác được ôm và nghe nhạc với người em thầm mơ
Sẽ không có đâu
Anh muốn yêu em rất lâu
Làn môi mềm cuốn ta sát bên cạnh nhau từng phút
Em thu hút anh, từng góc nhìn trong mắt anh
Đừng lo về nếu mai chia tay thì sao
Mai thì sao?
We will be forever in love
In love, in love, in love
In love, in love, in love
We will be forever

Quấn lấy nhau, hứa với nhau
Mãi sẽ không buồn thẫn thờ
Vứt hết đi bao nhiều điều nghi ngờ. !!
We will be forever in love
In love, in love, in love
Em có sợ ngày mai thức giấc khi mà tên anh không còn trên instagram ?
Em có sợ cảm giác bứt rứt khi mà nghĩ về những gì ta đã làm ?
Whisky không thể làm em quên vị ngọt của môi anh
Ngay cả dùng thêm nó với khói trắng cũng không thể để ký ức ta trôi nhanh...
Oh chẳng biết khi không có nhau anh sẽ như thế nào
Mây gió cuốn ta mãi xa đôi tay anh có trống vắng?!
Có chứ! không em mỗi tối làm sao đây
Không em nhạc anh viết làm sao bay
Không em tâm trí anh luôn bị nổi nhớ cả đêm và ngày bao vây
Sẽ không có đâu
Anh muốn yêu em rất lâu
Làn môi mềm cuốn ta sát bên cạnh nhau từng phút

Em thu hút anh, từng góc nhìn trong mắt anh
Đừng lo về nếu mai chia tay thì sao...
We will be forever in love
In love, in love, in love
In love, in love, in love
We will be forever
Quấn lấy nhau, hứa với nhau
Mãi sẽ không buồn thẫn thờ
Vứt hết đi bao nhiều điều nghi ngờ. !!
We will be forever in love
In love, in love, in love
Anh có thể làm cho nắng đến đây
Đưa e đi tận chốn mây
Và làm hơn thế, chỉ cần điều đó không thể xảy ra
Em có thể gọi cho anh mỗi giây
Dù đang từ đâu thì anh cũng sẽ đến ngay
Nên đừng nghĩ rằng mai này ta sẽ đi về đâu...

We will be forever in love
In love, in love, in love (x4)
So don’t be afraid baby
Cuz u know
We’ll be together forever and ever.."
Zg8DnhoaXi0,Nỗi Buồn Đêm Đông - Ngọc Diệu (Official 4K MV),Nỗi Buồn Đêm Đông,Giọng Ca Để Đời,"1 Contributor
Nỗi Buồn Đêm Đông Lyrics
Anh ở biên thuỳ có nhớ không?
Đêm nay có người đang ngóng chờ
Nhớ anh lệ thắm khăn tay
Ngắm con ngủ say giấc nồng
Bẽ bàng mộng ước đêm đông
Ôi buổi ban đầu mới biết nhau
Đêm trăng ước mộng hai mái đầu
Ước mơ mình sống bên nhau
Dẫu cho gió mưa bão bùng
Thề yêu nhau đến muôn ngàn sau
Anh đi ải xa miệt mài
Phong ba bước chân đường dài
Niềm thương hoà chung non nước
Hẹn nhau ngày mai thái bình
Tình ta sẽ không lìa xa
Xuân sẽ không về lúc chiến chinh
Mang theo cuối trời câu khấn nguyện
Nhớ anh nhìn bóng con thơ
Tiếng ru nét môi mỉm cười
Niềm tin yêu xoá tan sầu thương

Anh đi ải xa miệt mài
Phong ba bước chân đường dài
Niềm thương hoà chung non nước
Hẹn nhau ngày mai thái bình
Tình ta sẽ không lìa xa
Xuân sẽ không về lúc chiến chinh
Mang theo cuối trời câu khấn nguyện
Nhớ anh nhìn bóng con thơ
Tiếng ru nét môi mỉm cười
Niềm tin yêu xoá tan sầu thương
Nhớ anh nhìn bóng con thơ
Tiếng ru nét môi mỉm cười
Niềm tin yêu xoá tan sầu thương"
UyXngX4kTfE,THÁNG NĂM ( THE PLAYAH ) SOOBIN x SLIMV | NEW VERSION | MV LYRICS,THÁNG NĂM,Hoàng Sơn Official,"3 Contributors
Tháng Năm Lyrics
Đôi khi mây quen theo gió trôi
Đôi khi môi quên không cất lời
Vội tay vuốt làn tóc rối bời
Nhìn theo gió về nơi cuối trời
Con tim anh mang bao nhớ thương
Gửi một tình yêu xa muôn phương
Giờ em như một cơn mơ từng đêm anh nhớ
Còn yêu em, còn thương em mãi
Chợt nhận ra anh đã đánh mất
Tìm lại sao được khi bước chân em xa
Tháng năm trôi qua nhanh quá
Giấc mơ kia như tan vỡ
Còn mình anh mang những nỗi nhớ
Một mình anh lạc trong giữa đêm chơ vơ
Biết em đang nơi xa lắm
Vẫn mong em bao đêm trắng
(Yeah!)
Anh ngồi đây nhìn đêm dài qua
3 giờ, em chờ phone người ta
Em luôn thế, luôn nghĩ, anh là người khiến em phải đau
Anh chưa từng, giải thích, chưa một lần muốn ta cãi nhau

Những chiều thu man mác sầu
Vẫn anh trong cân gác nhỏ
Ngân nga đôi câu hát đó
Về những nỗi buồn không đáng có
Tháng năm bên cạnh nhau
Dễ dàng buông lời xa vời
Nước mắt ai vội lâu
Đành thôi nhìn em vội trao người sau
Thương nhau khi ánh nắng sáng ngời
Xa nhau khi mưa giăng khắp lối
Điều này là đúng hay là sai
Là tốt cho cả hai? Chỉ biết ta đã vô tình đến thế
Chợt nhận ra anh đã đánh mất
Tìm lại sao được khi bước chân em xa
Tháng năm trôi qua nhanh quá
Giấc mơ kia như tan vỡ
Còn mình anh mang những nỗi nhớ
Một mình anh lạc trong giữa đêm chơ vơ
Biết em đang nơi xa lắm
Vẫn mong em bao đêm trắng
Làm sao giấu đi đôi mắt nhòe từ ngày em đi ở trong mắt anh
Chạm từng chút đau thương nén lại càng thêm xót xa
Có khi nào, có khi nào
Ở nơi đâu đó nhìn về quá khứ của hai ta, em có tiếc?

Chợt nhận ra anh đã đánh mất
Tìm lại sao được khi bước chân em xa
Tháng năm trôi qua nhanh quá
Giấc mơ kia như tan vỡ
Còn mình anh mang những nỗi nhớ
Một mình anh lạc trong giữa đêm chơ vơ
Biết em đang nơi xa lắm
Vẫn mong em bao đêm trắng
Never wanna let you go
Never wanna let you go, baby
Never..."
4Br288FUf3A,KỆ NHẮM MẮT YÊU LUÔN  - HANA CẨM TIÊN x TUỆ NY | OFFICIAL MUSIC VIDEO,KỆ NHẮM MẮT YÊU LUÔN,Hana Cẩm Tiên Official,
XekAF8bX51U,Mai Ngô - Không Phải Tại Nó - Team Rhymastic | Rap Việt - Mùa 2  [MV Lyrics],Không Phải Tại Nó,Vie Channel ,"1 Contributor
Không Phải Tại Nó Lyrics
Dòng đời này cơ cực, toàn sống gió phong ba
Nó chưa bao giờ được về, được ăn cơm ở trong nhà
Làm sao ngờ , nó không mẹ, nó không cha
Nó không tiền không của cải,nó còn không biết cả ông bà
Đã không nhà , còn không nhớ, bản thân mình là ai cả
Nó không biết điều gì là sai, tấm hình mờ và phai đã
Gần mười mấy năm rồi ,nó lặng câm ngồi
Nhưng nó chưa từng nghỉ tới, một điều gì cho ngày mai cả
Vì nó biết , đời của nó thì không đáng
Thì nó viết, ở một gốc xó phía tròn quán
Khi trời khuya đến thì nó lại đi la cà
Mong đợi một người cha già, sẽ tìm lại nó khi xong án
Từ bé vốn dĩ đã biết được đời mà
Nó muốn hét lên thật to là ông trời à
Ai cũng có gia đình, còn nó như một đứa ngoại lai
Cuộc đời này khó quá ,hỏi ông trời rằng là tại ai?
(Ko phải tại ,nó ko phải ko phải tại nó x3)
Mồ côi hay nghèo đói thì cũng không phải tại nó
(Ko phải tại nó ko phải ko phải tại nó x3)
Chỉ được nhìn thấy mẹ trong giấc mơ thì cũng không phải tại nó
Và rồi cuộc đời cho nó được gì ngoài những ánh nhìn
Nó lo toan và sợ hãi , ngày mai có kẻ đánh mình
Những lời nói trong trời tối , khiến nó thấy lạnh quá
Phải chi bây giờ ,nó phi mây mờ để được đến bên cạnh má
Nó mơ ước được trở về với những ngày xưa cũ
Ngày mà mẹ nó còn ôm lấy nó khi trời mưa phủ
Thứ nó kể, mọi người cứ nghĩ nó phóng đại
Nó muốn mẹ nó sống lại , nhưng chỉ muốn thì vẫn chưa đủ
Nó muốn có gia đình nó muốn có mái ấm
Nó trải biết bao nhiêu trái cấm nhưng lại không biết về cha mình
Nó muốn được ôm trọn bộn bề được gôm gọn
Nó muốn khi nó làm sai thì sẽ có người la mình
Nó muốn gặp mẹ , nơi phương xa đó
Nó muốn được nói , câu thương ba nó
Nó cảm thấy lạnh chút, sao ai cũng hạnh phúc
Nhưng nó lại không có những thứ đơn giản, mà người ta có
(Ko phải tại nó ko phải ko phải tại nó x3)
Mồ côi hay nghèo đói thì cũng không phải tại nó
(Ko phải tại nó ko phải ko phải tại nó x3)
Chỉ được nhìn thấy mẹ trong giấc mơ thì cũng không phải tại nó
(Ko phải tại nó ko phải ko phải tại nó x3)
Mồ côi hay nghèo đói thì cũng không phải tại nó"
U07kJZp5b1o,Ngọt - Cho Tôi Đi Theo,Cho Tôi Đi Theo,Ngọt,"5 Contributors
Cho Tôi Đi Theo Lyrics
Nơi nhân gian sum vầy
Anh có nghe thấy?
Tiếng réo gọi tâm hồn
Ngân vang đâu đây
Cho tôi đi theo với
Nơi anh đi về
Về nơi đẹp trời hơn
Tràn đầy đam mê
Tôi quên đi năm tháng
Yêu thương không còn
Cần thêm mùi rượu vang
Và đồ ăn ngon
Nơi nhân gian sum vầy
Anh có nghe thấy?
Tiếng réo gọi tâm hồn
Ngân vang đâu đây
Nơi nhân gian sum vầy
Anh có nghe thấy?
Tiếng réo gọi tâm hồn
Ngân vang đâu đây

Trong cơn mơ tôi thấy
Nơi anh đi về
Trên con đường đầy hoa
Dù dài lê thê
Mỗi giây tôi đi tìm tâm hồn tôi lạc về chốn nào
Âm thanh của thành phố
Ngày càng lên cao
Nơi nhân gian sum vầy
Anh có nghe thấy?
Tiếng réo gọi tâm hồn
Ngân vang đâu đây
Nơi nhân gian sum vầy
Anh có nghe thấy?
Tiếng réo gọi tâm hồn
Ngân vang đâu đây?
Cho tôi đi theo với
Nơi anh đi về
Về nơi đẹp trời hơn
Tràn đầy đam mê
Tôi quên đi năm tháng
Yêu thương không còn
Cần thêm mùi rượu vang
Và đồ ăn ngon

Nơi nhân gian sum vầy
Anh có nghe thấy?
Tiếng réo gọi tâm hồn
Ngân vang đâu đây
Nơi nhân gian sum vầy
Anh có nghe thấy?
Tiếng réo gọi tâm hồn
Ngân vang đâu đây?"
ZRrH90b5rIE,[Lyrics Video] Track 9. Finale 2 (Outro) - B Ray x Masew,Track 9. Finale 2 (Outro),EvB Records,
dd7nhkYdXHI,Cá Hồi Hoang - 5AM,Cá Hồi Hoang,Cá Hồi Hoang,"3 Contributors
5Am Lyrics
Uống thêm em không phải suy nghĩ
Tối cuối tuần và em lại đây lại đang chờ xe một mình
Và ừ em phải bỏ đi
Khỏi nơi này
Và ừ đó là lúc này
Sau một đêm thức trắng
Em quay sang nhìn chằm chằm chìa khoá xe
Em lấy túi đồ, lấy ví tiền
Lấy đồng hồ xem quên gì nữa không
Đi được một vài phút
Em quay lại nhìn sao sao còn vấn vương?
Em nhớ con mèo, nhớ căn phòng
Nhớ bao nhiêu ôi thôi mình bỏ đi
Có khi em lại phải suy nghĩ
Khó có ai như em lại đây lại không chỉ để tồn tại
Và ừ em phải bỏ đi
Khỏi nơi này
Và ừ đó là lúc này

Sau một đêm thức trắng
Em quay sang nhìn chằm chằm chìa khoá xe
Em lấy túi đồ, lấy ví tiền
Lấy đồng hồ xem quên gì nữa không
Đi được một vài phút
Em quay lại nhìn sao sao còn vấn vương?
Em nhớ con mèo, nhớ căn phòng
Nhớ bao nhiêu ôi thôi mình bỏ đi
Chù-chá-chù-chá, chù-đù-chá-chù-chá
Chù-chá-chù-chá, chù-đù-chá-chù-chá
Sau một đêm thức trắng
Em quay sang nhìn chằm chằm chìa khoá xe
Em lấy túi đồ, lấy ví tiền
Lấy đồng hồ xem quên gì nữa không
Đi được một vài phút
Em quay lại nhìn sao sao còn vấn vương?
Em nhớ con mèo, nhớ căn phòng
Nhớ bao nhiêu ôi thôi mình bỏ đi
Sau một đêm thức trắng
Em quay sang nhìn chằm chằm chìa khoá xe
Em lấy túi đồ, lấy ví tiền
Lấy đồng hồ xem quên gì nữa không
Đi được một vài phút
Em quay lại nhìn sao sao còn vấn vương?
Em nhớ con mèo, nhớ căn phòng
Nhớ bao nhiêu ôi thôi mình bỏ đi

Chù-chá-chù-chá, chù-đù-chá-chù-chá..."
BOFD8x5X_Bo,"NGÀY NÀY, NGƯỜI CON GÁI NÀY | VŨ CÁT TƯỜNG ft. BÍ ĐỎ",,Vũ Cát Tường (VCT),"19 người đóng góp
Bản dịch
tiếng Nhật
RADWIMPS - Nandemonaiya (Phiên bản phim) (La Mã) Lời bài hát
Futari no aida toorisugita kaze wa
Doko kara sabishisa wo hakondekita no
Naitari shita sono ato no sora wa
Yake ni sukitootteitari shitanda
Itsumo wa togatte tachichi no kotoba ga
Kyou wa atatakaku kanjimashita
Yasashisa mo egao mo yume no katarikata mo
Shiranakute zenbu kimi wo maneta yo
Mou sukoshi dake de ii ato sukoshi dake de ii
Mou sukoshi dake de ii kara
Mou sukoshi dake de ii ato sukoshi dake de ii
Mou sukoshi dake kuttsuiteiyou ka
Bokura taimufuraiyaa toki wo kakeagaru kuraima
Toki no kakurenbo hagurekko wa mou iya nanda
Ureshikute naku nowa kanashikute warau bây giờ
Kimi no kokoro ga kimi wo oikoshitanda yo
Hoshi ni made negatte te ni ireta omocha mo
Heya no sumikko ni ima korogatteru
Kanaetai yume mo kyou de hyakko dekita yo
Tatta hitotsu to itsuka koukanko shiyou
Itsumo wa shaberanai ano ko ni kyou wa
Houkago ""mata ashita"" to koe wo kaketa
Narenai koto mo tama ni nara ii ne
Toku ni anata ga tonari ni itara

Mou sukoshi dake de ii ato sukoshi dake de ii
Mou sukoshi dake de ii kara
Mou sukoshi dake de ii ato sukoshi dake de ii
Mou sukoshi dake kuttsuiteiyou yo
Bokura taimufuraiyaa kimi wo shitteitanda
Boku ga boku no namae wo oboeru yori zutto mae ni
Kimi no inai sekai ni mo
Nanika no imi wa kitto atte
Demo kimi no inai sekai nado
natsuyasumi no nai hachigatsu không bạn
Kimi no inai sekai nado
Warau koto nai santa no you
Kimi no inai sekai nado
Bokura taimufuraiyaa toki wo kakeagaru kuraimaa
Toki no kakurenbo hagurekko wa mou iya nanda
Nandemo nai ya yappari nandemo nai ya
Ima kara iku yo
Bokura taimufuraiyaa toki wo kakeagaru kuraimaa
Toki no kakurenbo hagurekko wa mou ii yo
Kimi wa hade na kuraiyaa sono namida tometemitai na
Dakedo kimi wa kobanda
Koboreru mama no namida wo mite wakatta
Ureshikute naku no wa kanashikute warau nowa
Boku no kokoro ga boku wo oikoshitanda yo"
eWu1mRl45TU,ĐÔNG NHI & ÔNG CAO THẮNG - HÔM NAY MÌNH CƯỚI | OFFICIAL MUSIC VIDEO,HÔM NAY MÌNH CƯỚI,ĐÔNG NHI,"2 Contributors
Hôm Nay Mình Cưới Lyrics
Chẳng hẹn ước mai sau
Chẳng thề thốt chi đâu
Chẳng cần nói sẽ mãi mãi bên nhau thật lâu
Tình yêu có hy sinh
Chẳng cần ai thanh minh
Chỉ cần biết luôn luôn có người bên cạnh mình
Ta bên nhau thấm thoát đã trót mười năm rồi
Mình gặp nhau từ khi đôi mươi rồi hôm nay mình cưới
Tay trong tay đôi ta xây nên một gia đình
Mười năm nữa rồi thêm mười năm ta bước chung từ đây
Nhiều lần em luôn mơ
Ngày hôm nay sẽ đến
Lời cầu hôn anh trao với ánh mắt trìu mến
Tình yêu có hy sinh
Chẳng cần ai thanh minh
Tự mình biết luôn luôn có người bên cạnh mình

Ta bên nhau thấm thoát đã trót mười năm rồi
Mình gặp nhau từ khi đôi mươi rồi hôm nay mình cưới
Tay trong tay đôi ta xây nên một gia đình
Mười năm nữa rồi thêm mười năm ta bước chung từ đây
Hu-ơ-hu-ơ
Hu-ơ-hu-ơ
Mình gặp nhau từ khi đôi mươi rồi hôm nay mình cưới
Hu-ơ-hu-ơ
Hu-ơ-hu-ơ
Mười năm nữa rồi thêm mười năm ta bước chung từ đây
Hu-ơ-hu-ơ
Hu-ơ-hu-ơ
Hu-ơ-hu-ơ
Hu-ơ-hu-ơ
Hu-ơ-hu-ơ
Hu-ơ-hu-ơ
Hu-ơ-hu-ơ
Hu-ơ-hu-ơ
Đông Nhi
 & 
Ông Cao Thắng
]
Em đồng ý được cùng anh đi đến cuối cuộc đời
Cũng đã đến ngày em (anh) trở thành của nhau
Chúng ta đồng ý được cùng nhau đi đến cuối cuộc đời
Cũng đã đến ngày chung mái nhà bình yên"
b2QYKvGWkpc,"‘Tâm tình’ - MỸ TÂM medley - ORANGE, SUNI HẠ LINH & TLINH | ‘Hương Mùa Hè’ show (tập 3)",Tâm tình,SOULIE STUDIOS,"3 Contributors
‘Tâm tình’ medley Lyrics
""Giấc Mơ Tình Yêu""
Có giấc mơ nào êm đềm
Khẽ lướt qua làn môi mềm
Lấp lánh như ngàn tia nắng
Sưởi ấm cõi lòng em
Vẫn biết yêu và mong chờ
Vẫn biết yêu người xa vời
Muốn khúc ca còn êm ái
Cùng giấc mơ nồng say
Người về đây với em
Cùng tình yêu khát khao
Hòa mình trong ánh nắng
Vút cao như đàn chim về
Trọn đời vui nhé anh
Đừng rời xa giấc mơ
Ngàn vì sao lấp lánh
Sáng soi đôi tình nhân
Mọi sầu đau sẽ qua
Còn lại hai chúng ta
Dòng thời gian dĩ vãng
Cuốn trôi theo làn mây nào
Mình trong tay nắm tay
Một tình yêu đắm say
Nguyện cầu mong sẽ mãi sánh đôi
Anh và em cùng giấc mơ tuyệt vời

""Ước Gì""
Em đã sống
Những đêm trời có ánh trăng chiếu vàng
Em đã sống
Những đêm ngoài kia biển ru bờ cát
Ước gì anh ở đây giờ này
Ước gì anh cùng em chuyện trò
Cùng nhau nghe sóng xô ghềnh đá
Ngàn câu hát yên bình
Em xa anh đã bao ngày rồi
Nghe như tháng năm ngừng trôi
Khi xa em nhớ anh thật nhiều
Này người, người yêu anh hỡi
Ước gì em đã không lỡ lời
Ước gì ta đừng có giận hờn
Để giờ đây cô đơn vắng tanh
Đời em đã vắng anh rồi
Ước gì cho thời gian trở lại
Ước gì em gặp anh một lần
Em sẽ nói em luôn nhớ anh
Và em chỉ có anh thôi

""Người Hãy Quên Em Đi""
Người yêu hỡi
Dù gì cũng xa nhau rồi
Ngày nào chiếc hôn bao đêm rã rời
Giờ đã hết rồi
Chẳng còn hơi ấm trên đầu môi
Người yêu hỡi
Giờ đây tiếng yêu phai phôi
Chỉ còn những đêm cô đơn rối bời
Giọt nước mắt rơi
Lặng nghe dòng thời gian trôi
Người hãy quên em đi
Và đừng yêu em nữa
Nếu anh không còn gì để vương vấn
Người hãy quên em đi
Đừng chờ mong chi nữa
Tiếc thương gì cho lòng thêm xót xa
Vì tình yêu nay sẽ chẳng lâu bền
Vậy coi như mình kết thúc êm đềm
Tình yêu như làn gió thoáng qua thềm
Người hãy quên em đi
Hadadaladadadadadada

Hãy quên em đi
Và đừng yêu em nữa
Nếu anh không còn gì để vương vấn
Người hãy quên em đi
Đừng chờ mong chi nữa
Tiếc thương gì cho lòng thêm xót xa
Vì tình yêu nay sẽ chẳng lâu bền
Vậy coi như mình kết thúc êm đềm
Tình yêu như làn gió thoáng qua thềm
Người hãy quên em đi"
